model,dataset,method,tau,precision,coverage,n_accepted
electra-base,trec-covid,raw,0.04,0.6653821451509313,0.8958573072497124,1557
electra-base,trec-covid,raw,0.05,0.6688227684346701,0.8895281933256617,1546
electra-base,trec-covid,raw,0.060000000000000005,0.6701366297983083,0.8843498273878021,1537
electra-base,trec-covid,raw,0.06999999999999999,0.6714659685863874,0.8791714614499425,1528
electra-base,trec-covid,raw,0.08,0.6723571897570584,0.8762945914844649,1523
electra-base,trec-covid,raw,0.09,0.6736842105263158,0.8745684695051784,1520
electra-base,trec-covid,raw,0.09999999999999999,0.6746189529489728,0.8682393555811277,1509
electra-base,trec-covid,raw,0.11,0.6746189529489728,0.8682393555811277,1509
electra-base,trec-covid,raw,0.12,0.6753160345974717,0.8647871116225546,1503
electra-base,trec-covid,raw,0.13,0.675783855903936,0.8624856156501726,1499
electra-base,trec-covid,raw,0.14,0.6760187040748163,0.8613348676639816,1497
electra-base,trec-covid,raw,0.15000000000000002,0.677376171352075,0.859608745684695,1494
electra-base,trec-covid,raw,0.16,0.67828418230563,0.8584579976985041,1492
electra-base,trec-covid,raw,0.17,0.6780684104627767,0.8578826237054085,1491
electra-base,trec-covid,raw,0.18000000000000002,0.6783075889858966,0.8567318757192175,1489
electra-base,trec-covid,raw,0.19,0.678763440860215,0.856156501726122,1488
electra-base,trec-covid,raw,0.2,0.6790040376850606,0.8550057537399309,1486
electra-base,trec-covid,raw,0.21000000000000002,0.6790040376850606,0.8550057537399309,1486
electra-base,trec-covid,raw,0.22,0.6787878787878788,0.8544303797468354,1485
electra-base,trec-covid,raw,0.23,0.6787878787878788,0.8544303797468354,1485
electra-base,trec-covid,raw,0.24000000000000002,0.6787878787878788,0.8544303797468354,1485
electra-base,trec-covid,raw,0.25,0.6797033041132838,0.8532796317606444,1483
electra-base,trec-covid,raw,0.26,0.6797033041132838,0.8532796317606444,1483
electra-base,trec-covid,raw,0.27,0.6794871794871795,0.8527042577675489,1482
electra-base,trec-covid,raw,0.28,0.6794871794871795,0.8527042577675489,1482
electra-base,trec-covid,raw,0.29000000000000004,0.6799459824442944,0.8521288837744534,1481
electra-base,trec-covid,raw,0.3,0.6799459824442944,0.8521288837744534,1481
electra-base,trec-covid,raw,0.31,0.6808654496281271,0.8509781357882624,1479
electra-base,trec-covid,raw,0.32,0.6808654496281271,0.8509781357882624,1479
electra-base,trec-covid,raw,0.33,0.6808654496281271,0.8509781357882624,1479
electra-base,trec-covid,raw,0.34,0.6815718157181572,0.8492520138089759,1476
electra-base,trec-covid,raw,0.35000000000000003,0.6815718157181572,0.8492520138089759,1476
electra-base,trec-covid,raw,0.36000000000000004,0.6815718157181572,0.8492520138089759,1476
electra-base,trec-covid,raw,0.37,0.6815718157181572,0.8492520138089759,1476
electra-base,trec-covid,raw,0.38,0.6815718157181572,0.8492520138089759,1476
electra-base,trec-covid,raw,0.39,0.6815718157181572,0.8492520138089759,1476
electra-base,trec-covid,raw,0.4,0.681602172437203,0.8475258918296893,1473
electra-base,trec-covid,raw,0.41000000000000003,0.681602172437203,0.8475258918296893,1473
electra-base,trec-covid,raw,0.42000000000000004,0.6820652173913043,0.8469505178365938,1472
electra-base,trec-covid,raw,0.43,0.681849082256968,0.8463751438434983,1471
electra-base,trec-covid,raw,0.44,0.681849082256968,0.8463751438434983,1471
electra-base,trec-covid,raw,0.45,0.681849082256968,0.8463751438434983,1471
electra-base,trec-covid,raw,0.46,0.681849082256968,0.8463751438434983,1471
electra-base,trec-covid,raw,0.47000000000000003,0.682312925170068,0.8457997698504027,1470
electra-base,trec-covid,raw,0.48000000000000004,0.6827773995915589,0.8452243958573072,1469
electra-base,trec-covid,raw,0.49,0.6827773995915589,0.8452243958573072,1469
electra-base,trec-covid,raw,0.5,0.6827773995915589,0.8452243958573072,1469
electra-base,trec-covid,raw,0.51,0.6827773995915589,0.8452243958573072,1469
electra-base,trec-covid,raw,0.52,0.6827773995915589,0.8452243958573072,1469
electra-base,trec-covid,raw,0.53,0.6827773995915589,0.8452243958573072,1469
electra-base,trec-covid,raw,0.54,0.6834924965893588,0.8434982738780207,1466
electra-base,trec-covid,raw,0.55,0.6834924965893588,0.8434982738780207,1466
electra-base,trec-covid,raw,0.56,0.6832764505119454,0.8429228998849252,1465
electra-base,trec-covid,raw,0.5700000000000001,0.6832764505119454,0.8429228998849252,1465
electra-base,trec-covid,raw,0.5800000000000001,0.6832764505119454,0.8429228998849252,1465
electra-base,trec-covid,raw,0.59,0.6832764505119454,0.8429228998849252,1465
electra-base,trec-covid,raw,0.6,0.6837431693989071,0.8423475258918297,1464
electra-base,trec-covid,raw,0.61,0.6837431693989071,0.8423475258918297,1464
electra-base,trec-covid,raw,0.62,0.6846785225718194,0.8411967779056386,1462
electra-base,trec-covid,raw,0.63,0.6842465753424658,0.8400460299194477,1460
electra-base,trec-covid,raw,0.64,0.6842465753424658,0.8400460299194477,1460
electra-base,trec-covid,raw,0.65,0.6842465753424658,0.8400460299194477,1460
electra-base,trec-covid,raw,0.66,0.6840301576422207,0.8394706559263522,1459
electra-base,trec-covid,raw,0.67,0.6840301576422207,0.8394706559263522,1459
electra-base,trec-covid,raw,0.68,0.6849691146190803,0.8383199079401611,1457
electra-base,trec-covid,raw,0.6900000000000001,0.6849691146190803,0.8383199079401611,1457
electra-base,trec-covid,raw,0.7000000000000001,0.6849691146190803,0.8383199079401611,1457
electra-base,trec-covid,raw,0.7100000000000001,0.6849691146190803,0.8383199079401611,1457
electra-base,trec-covid,raw,0.72,0.6849691146190803,0.8383199079401611,1457
electra-base,trec-covid,raw,0.73,0.6849691146190803,0.8383199079401611,1457
electra-base,trec-covid,raw,0.74,0.6852233676975945,0.8371691599539701,1455
electra-base,trec-covid,raw,0.75,0.6850068775790922,0.8365937859608745,1454
electra-base,trec-covid,raw,0.76,0.6859504132231405,0.8354430379746836,1452
electra-base,trec-covid,raw,0.77,0.6864231564438319,0.8348676639815881,1451
electra-base,trec-covid,raw,0.78,0.6868965517241379,0.8342922899884925,1450
electra-base,trec-covid,raw,0.79,0.6866804692891649,0.833716915995397,1449
electra-base,trec-covid,raw,0.8,0.6869384934346925,0.832566168009206,1447
electra-base,trec-covid,raw,0.81,0.6869384934346925,0.832566168009206,1447
electra-base,trec-covid,raw,0.8200000000000001,0.6869384934346925,0.832566168009206,1447
electra-base,trec-covid,raw,0.8300000000000001,0.688626907073509,0.8296892980437284,1442
electra-base,trec-covid,raw,0.8400000000000001,0.6901114206128134,0.8262370540851554,1436
electra-base,trec-covid,raw,0.85,0.6916083916083916,0.8227848101265823,1430
electra-base,trec-covid,raw,0.86,0.6943078004216444,0.8187571921749137,1423
electra-base,trec-covid,raw,0.87,0.6965419901199718,0.8153049482163406,1417
electra-base,trec-covid,raw,0.88,0.6984352773826458,0.80897583429229,1406
electra-base,trec-covid,raw,0.89,0.6997855611150822,0.8049482163406214,1399
electra-base,trec-covid,raw,0.9,0.7026049204052098,0.7951668584579977,1382
electra-base,trec-covid,raw,0.91,0.7029992684711046,0.786536248561565,1367
electra-base,trec-covid,raw,0.92,0.7064492216456635,0.7761795166858458,1349
electra-base,trec-covid,raw,0.93,0.7095310136157338,0.760644418872267,1322
electra-base,trec-covid,raw,0.9400000000000001,0.7156177156177156,0.740506329113924,1287
electra-base,trec-covid,raw,0.9500000000000001,0.7266129032258064,0.713463751438435,1240
electra-base,trec-covid,raw,0.9600000000000001,0.7417162276975361,0.6772151898734177,1177
electra-base,trec-covid,raw,0.97,0.7574931880108992,0.6334867663981588,1101
electra-base,trec-covid,raw,0.98,0.7740932642487046,0.5552359033371692,965
electra-base,trec-covid,raw,0.99,0.8006379585326954,0.36075949367088606,627
electra-base,trec-covid,temp,0.01,0.6242807825086306,1.0,1738
electra-base,trec-covid,temp,0.02,0.6242807825086306,1.0,1738
electra-base,trec-covid,temp,0.03,0.6242807825086306,1.0,1738
electra-base,trec-covid,temp,0.04,0.6242807825086306,1.0,1738
electra-base,trec-covid,temp,0.05,0.6242807825086306,1.0,1738
electra-base,trec-covid,temp,0.060000000000000005,0.6242807825086306,1.0,1738
electra-base,trec-covid,temp,0.06999999999999999,0.6242807825086306,1.0,1738
electra-base,trec-covid,temp,0.08,0.6242807825086306,1.0,1738
electra-base,trec-covid,temp,0.09,0.6242807825086306,1.0,1738
electra-base,trec-covid,temp,0.09999999999999999,0.6270990156340475,0.9936708860759493,1727
electra-base,trec-covid,temp,0.11,0.6306253652834599,0.9844649021864211,1711
electra-base,trec-covid,temp,0.12,0.6339022954679223,0.977560414269275,1699
electra-base,trec-covid,temp,0.13,0.6353982300884956,0.9752589182968929,1695
electra-base,trec-covid,temp,0.14,0.6387403446226976,0.9683544303797469,1683
electra-base,trec-covid,temp,0.15000000000000002,0.639618138424821,0.9643268124280783,1676
electra-base,trec-covid,temp,0.16,0.6407185628742516,0.9608745684695051,1670
electra-base,trec-covid,temp,0.17,0.6424278846153846,0.9574223245109321,1664
electra-base,trec-covid,temp,0.18000000000000002,0.6454930429522081,0.9510932105868815,1653
electra-base,trec-covid,temp,0.19,0.6470588235294118,0.9487917146144994,1649
electra-base,trec-covid,temp,0.2,0.6476306196840826,0.9470655926352128,1646
electra-base,trec-covid,temp,0.21000000000000002,0.6479560707748627,0.9430379746835443,1639
electra-base,trec-covid,temp,0.22,0.647887323943662,0.9395857307249712,1633
electra-base,trec-covid,temp,0.23,0.6506765067650676,0.9355581127733027,1626
electra-base,trec-covid,temp,0.24000000000000002,0.6512345679012346,0.9321058688147296,1620
electra-base,trec-covid,temp,0.25,0.652605459057072,0.9275028768699655,1612
electra-base,trec-covid,temp,0.26,0.654398003742982,0.9223245109321059,1603
electra-base,trec-covid,temp,0.27,0.654375,0.9205983889528193,1600
electra-base,trec-covid,temp,0.28,0.6551507537688442,0.9159953970080552,1592
electra-base,trec-covid,temp,0.29000000000000004,0.6574132492113565,0.9119677790563866,1585
electra-base,trec-covid,temp,0.3,0.6588607594936708,0.9090909090909091,1580
electra-base,trec-covid,temp,0.31,0.6607369758576874,0.905638665132336,1574
electra-base,trec-covid,temp,0.32,0.6624122527121888,0.9016110471806674,1567
electra-base,trec-covid,temp,0.33,0.6647435897435897,0.8975834292289988,1560
electra-base,trec-covid,temp,0.34,0.6653821451509313,0.8958573072497124,1557
electra-base,trec-covid,temp,0.35000000000000003,0.6688227684346701,0.8895281933256617,1546
electra-base,trec-covid,temp,0.36000000000000004,0.6701366297983083,0.8843498273878021,1537
electra-base,trec-covid,temp,0.37,0.6714754098360656,0.877445339470656,1525
electra-base,trec-covid,temp,0.38,0.673241288625904,0.8751438434982739,1521
electra-base,trec-covid,temp,0.39,0.6746189529489728,0.8682393555811277,1509
electra-base,trec-covid,temp,0.4,0.676,0.8630609896432682,1500
electra-base,trec-covid,temp,0.41000000000000003,0.677376171352075,0.859608745684695,1494
electra-base,trec-covid,temp,0.42000000000000004,0.6778523489932886,0.857307249712313,1490
electra-base,trec-covid,temp,0.43,0.6790040376850606,0.8550057537399309,1486
electra-base,trec-covid,temp,0.44,0.6787878787878788,0.8544303797468354,1485
electra-base,trec-covid,temp,0.45,0.6794871794871795,0.8527042577675489,1482
electra-base,trec-covid,temp,0.46,0.6808654496281271,0.8509781357882624,1479
electra-base,trec-covid,temp,0.47000000000000003,0.6815718157181572,0.8492520138089759,1476
electra-base,trec-covid,temp,0.48000000000000004,0.681602172437203,0.8475258918296893,1473
electra-base,trec-covid,temp,0.49,0.681849082256968,0.8463751438434983,1471
electra-base,trec-covid,temp,0.5,0.6827773995915589,0.8452243958573072,1469
electra-base,trec-covid,temp,0.51,0.6834924965893588,0.8434982738780207,1466
electra-base,trec-covid,temp,0.52,0.6832764505119454,0.8429228998849252,1465
electra-base,trec-covid,temp,0.53,0.6842465753424658,0.8400460299194477,1460
electra-base,trec-covid,temp,0.54,0.6849691146190803,0.8383199079401611,1457
electra-base,trec-covid,temp,0.55,0.6849691146190803,0.8383199079401611,1457
electra-base,trec-covid,temp,0.56,0.6854783207157605,0.836018411967779,1453
electra-base,trec-covid,temp,0.5700000000000001,0.6866804692891649,0.833716915995397,1449
electra-base,trec-covid,temp,0.5800000000000001,0.6869384934346925,0.832566168009206,1447
electra-base,trec-covid,temp,0.59,0.6916083916083916,0.8227848101265823,1430
electra-base,trec-covid,temp,0.6,0.697098372257608,0.8130034522439585,1413
electra-base,trec-covid,temp,0.61,0.6996415770609319,0.8026467203682394,1395
electra-base,trec-covid,temp,0.62,0.7035139092240117,0.7859608745684695,1366
electra-base,trec-covid,temp,0.63,0.7083958020989505,0.7675489067894131,1334
electra-base,trec-covid,temp,0.64,0.7152831652443755,0.7416570771001151,1289
electra-base,trec-covid,temp,0.65,0.7266129032258064,0.713463751438435,1240
electra-base,trec-covid,temp,0.66,0.7408975444538527,0.6795166858457997,1181
electra-base,trec-covid,temp,0.67,0.7533274179236912,0.6484464902186421,1127
electra-base,trec-covid,temp,0.68,0.76109537299339,0.6093210586881473,1059
electra-base,trec-covid,temp,0.6900000000000001,0.7720883534136547,0.57307249712313,996
electra-base,trec-covid,temp,0.7000000000000001,0.7831325301204819,0.5253164556962026,913
electra-base,trec-covid,temp,0.7100000000000001,0.7905824039653035,0.4643268124280783,807
electra-base,trec-covid,temp,0.72,0.7913043478260869,0.3970080552359033,690
electra-base,trec-covid,temp,0.73,0.8271844660194175,0.2963176064441887,515
electra-base,trec-covid,temp,0.74,0.8558558558558559,0.1277330264672037,222
electra-base,trec-covid,temp,0.75,,0.0,0
electra-base,trec-covid,temp,0.76,,0.0,0
electra-base,trec-covid,temp,0.77,,0.0,0
electra-base,trec-covid,temp,0.78,,0.0,0
electra-base,trec-covid,temp,0.79,,0.0,0
electra-base,trec-covid,temp,0.8,,0.0,0
electra-base,trec-covid,temp,0.81,,0.0,0
electra-base,trec-covid,temp,0.8200000000000001,,0.0,0
electra-base,trec-covid,temp,0.8300000000000001,,0.0,0
electra-base,trec-covid,temp,0.8400000000000001,,0.0,0
electra-base,trec-covid,temp,0.85,,0.0,0
electra-base,trec-covid,temp,0.86,,0.0,0
electra-base,trec-covid,temp,0.87,,0.0,0
electra-base,trec-covid,temp,0.88,,0.0,0
electra-base,trec-covid,temp,0.89,,0.0,0
electra-base,trec-covid,temp,0.9,,0.0,0
electra-base,trec-covid,temp,0.91,,0.0,0
electra-base,trec-covid,temp,0.92,,0.0,0
electra-base,trec-covid,temp,0.93,,0.0,0
electra-base,trec-covid,temp,0.9400000000000001,,0.0,0
electra-base,trec-covid,temp,0.9500000000000001,,0.0,0
electra-base,trec-covid,temp,0.9600000000000001,,0.0,0
electra-base,trec-covid,temp,0.97,,0.0,0
electra-base,trec-covid,temp,0.98,,0.0,0
electra-base,trec-covid,temp,0.99,,0.0,0
electra-base,trec-covid,platt,0.01,0.6242807825086306,1.0,1738
electra-base,trec-covid,platt,0.02,0.6242807825086306,1.0,1738
electra-base,trec-covid,platt,0.03,0.6242807825086306,1.0,1738
electra-base,trec-covid,platt,0.04,0.6242807825086306,1.0,1738
electra-base,trec-covid,platt,0.05,0.6242807825086306,1.0,1738
electra-base,trec-covid,platt,0.060000000000000005,0.6242807825086306,1.0,1738
electra-base,trec-covid,platt,0.06999999999999999,0.6242807825086306,1.0,1738
electra-base,trec-covid,platt,0.08,0.6242807825086306,1.0,1738
electra-base,trec-covid,platt,0.09,0.6242807825086306,1.0,1738
electra-base,trec-covid,platt,0.09999999999999999,0.6270990156340475,0.9936708860759493,1727
electra-base,trec-covid,platt,0.11,0.6302570093457944,0.9850402761795167,1712
electra-base,trec-covid,platt,0.12,0.6339022954679223,0.977560414269275,1699
electra-base,trec-covid,platt,0.13,0.6353982300884956,0.9752589182968929,1695
electra-base,trec-covid,platt,0.14,0.6387403446226976,0.9683544303797469,1683
electra-base,trec-covid,platt,0.15000000000000002,0.639618138424821,0.9643268124280783,1676
electra-base,trec-covid,platt,0.16,0.6407185628742516,0.9608745684695051,1670
electra-base,trec-covid,platt,0.17,0.6424278846153846,0.9574223245109321,1664
electra-base,trec-covid,platt,0.18000000000000002,0.6454930429522081,0.9510932105868815,1653
electra-base,trec-covid,platt,0.19,0.6470588235294118,0.9487917146144994,1649
electra-base,trec-covid,platt,0.2,0.6476306196840826,0.9470655926352128,1646
electra-base,trec-covid,platt,0.21000000000000002,0.6479560707748627,0.9430379746835443,1639
electra-base,trec-covid,platt,0.22,0.647887323943662,0.9395857307249712,1633
electra-base,trec-covid,platt,0.23,0.6506765067650676,0.9355581127733027,1626
electra-base,trec-covid,platt,0.24000000000000002,0.6512345679012346,0.9321058688147296,1620
electra-base,trec-covid,platt,0.25,0.652605459057072,0.9275028768699655,1612
electra-base,trec-covid,platt,0.26,0.654398003742982,0.9223245109321059,1603
electra-base,trec-covid,platt,0.27,0.654375,0.9205983889528193,1600
electra-base,trec-covid,platt,0.28,0.6551507537688442,0.9159953970080552,1592
electra-base,trec-covid,platt,0.29000000000000004,0.6574132492113565,0.9119677790563866,1585
electra-base,trec-covid,platt,0.3,0.6588607594936708,0.9090909090909091,1580
electra-base,trec-covid,platt,0.31,0.6607369758576874,0.905638665132336,1574
electra-base,trec-covid,platt,0.32,0.6624122527121888,0.9016110471806674,1567
electra-base,trec-covid,platt,0.33,0.6647435897435897,0.8975834292289988,1560
electra-base,trec-covid,platt,0.34,0.6653821451509313,0.8958573072497124,1557
electra-base,trec-covid,platt,0.35000000000000003,0.6688227684346701,0.8895281933256617,1546
electra-base,trec-covid,platt,0.36000000000000004,0.6701366297983083,0.8843498273878021,1537
electra-base,trec-covid,platt,0.37,0.6714754098360656,0.877445339470656,1525
electra-base,trec-covid,platt,0.38,0.673241288625904,0.8751438434982739,1521
electra-base,trec-covid,platt,0.39,0.6746189529489728,0.8682393555811277,1509
electra-base,trec-covid,platt,0.4,0.676,0.8630609896432682,1500
electra-base,trec-covid,platt,0.41000000000000003,0.677376171352075,0.859608745684695,1494
electra-base,trec-covid,platt,0.42000000000000004,0.6778523489932886,0.857307249712313,1490
electra-base,trec-covid,platt,0.43,0.6790040376850606,0.8550057537399309,1486
electra-base,trec-covid,platt,0.44,0.6787878787878788,0.8544303797468354,1485
electra-base,trec-covid,platt,0.45,0.6794871794871795,0.8527042577675489,1482
electra-base,trec-covid,platt,0.46,0.6808654496281271,0.8509781357882624,1479
electra-base,trec-covid,platt,0.47000000000000003,0.6815718157181572,0.8492520138089759,1476
electra-base,trec-covid,platt,0.48000000000000004,0.681602172437203,0.8475258918296893,1473
electra-base,trec-covid,platt,0.49,0.681849082256968,0.8463751438434983,1471
electra-base,trec-covid,platt,0.5,0.6827773995915589,0.8452243958573072,1469
electra-base,trec-covid,platt,0.51,0.6834924965893588,0.8434982738780207,1466
electra-base,trec-covid,platt,0.52,0.6832764505119454,0.8429228998849252,1465
electra-base,trec-covid,platt,0.53,0.6842465753424658,0.8400460299194477,1460
electra-base,trec-covid,platt,0.54,0.6849691146190803,0.8383199079401611,1457
electra-base,trec-covid,platt,0.55,0.6849691146190803,0.8383199079401611,1457
electra-base,trec-covid,platt,0.56,0.6854783207157605,0.836018411967779,1453
electra-base,trec-covid,platt,0.5700000000000001,0.6866804692891649,0.833716915995397,1449
electra-base,trec-covid,platt,0.5800000000000001,0.6869384934346925,0.832566168009206,1447
electra-base,trec-covid,platt,0.59,0.6916083916083916,0.8227848101265823,1430
electra-base,trec-covid,platt,0.6,0.697098372257608,0.8130034522439585,1413
electra-base,trec-covid,platt,0.61,0.6996415770609319,0.8026467203682394,1395
electra-base,trec-covid,platt,0.62,0.7035139092240117,0.7859608745684695,1366
electra-base,trec-covid,platt,0.63,0.7083958020989505,0.7675489067894131,1334
electra-base,trec-covid,platt,0.64,0.7152831652443755,0.7416570771001151,1289
electra-base,trec-covid,platt,0.65,0.7266129032258064,0.713463751438435,1240
electra-base,trec-covid,platt,0.66,0.7408975444538527,0.6795166858457997,1181
electra-base,trec-covid,platt,0.67,0.7533274179236912,0.6484464902186421,1127
electra-base,trec-covid,platt,0.68,0.76109537299339,0.6093210586881473,1059
electra-base,trec-covid,platt,0.6900000000000001,0.7720883534136547,0.57307249712313,996
electra-base,trec-covid,platt,0.7000000000000001,0.7831325301204819,0.5253164556962026,913
electra-base,trec-covid,platt,0.7100000000000001,0.7905824039653035,0.4643268124280783,807
electra-base,trec-covid,platt,0.72,0.7913043478260869,0.3970080552359033,690
electra-base,trec-covid,platt,0.73,0.8271844660194175,0.2963176064441887,515
electra-base,trec-covid,platt,0.74,0.8558558558558559,0.1277330264672037,222
electra-base,trec-covid,platt,0.75,,0.0,0
electra-base,trec-covid,platt,0.76,,0.0,0
electra-base,trec-covid,platt,0.77,,0.0,0
electra-base,trec-covid,platt,0.78,,0.0,0
electra-base,trec-covid,platt,0.79,,0.0,0
electra-base,trec-covid,platt,0.8,,0.0,0
electra-base,trec-covid,platt,0.81,,0.0,0
electra-base,trec-covid,platt,0.8200000000000001,,0.0,0
electra-base,trec-covid,platt,0.8300000000000001,,0.0,0
electra-base,trec-covid,platt,0.8400000000000001,,0.0,0
electra-base,trec-covid,platt,0.85,,0.0,0
electra-base,trec-covid,platt,0.86,,0.0,0
electra-base,trec-covid,platt,0.87,,0.0,0
electra-base,trec-covid,platt,0.88,,0.0,0
electra-base,trec-covid,platt,0.89,,0.0,0
electra-base,trec-covid,platt,0.9,,0.0,0
electra-base,trec-covid,platt,0.91,,0.0,0
electra-base,trec-covid,platt,0.92,,0.0,0
electra-base,trec-covid,platt,0.93,,0.0,0
electra-base,trec-covid,platt,0.9400000000000001,,0.0,0
electra-base,trec-covid,platt,0.9500000000000001,,0.0,0
electra-base,trec-covid,platt,0.9600000000000001,,0.0,0
electra-base,trec-covid,platt,0.97,,0.0,0
electra-base,trec-covid,platt,0.98,,0.0,0
electra-base,trec-covid,platt,0.99,,0.0,0
electra-base,trec-covid,iso,0.01,0.6242807825086306,1.0,1738
electra-base,trec-covid,iso,0.02,0.6242807825086306,1.0,1738
electra-base,trec-covid,iso,0.03,0.6242807825086306,1.0,1738
electra-base,trec-covid,iso,0.04,0.6242807825086306,1.0,1738
electra-base,trec-covid,iso,0.05,0.6242807825086306,1.0,1738
electra-base,trec-covid,iso,0.060000000000000005,0.6242807825086306,1.0,1738
electra-base,trec-covid,iso,0.06999999999999999,0.6242807825086306,1.0,1738
electra-base,trec-covid,iso,0.08,0.6242807825086306,1.0,1738
electra-base,trec-covid,iso,0.09,0.6242807825086306,1.0,1738
electra-base,trec-covid,iso,0.09999999999999999,0.6242807825086306,1.0,1738
electra-base,trec-covid,iso,0.11,0.6246401842256765,0.9994246260069045,1737
electra-base,trec-covid,iso,0.12,0.6246401842256765,0.9994246260069045,1737
electra-base,trec-covid,iso,0.13,0.6246401842256765,0.9994246260069045,1737
electra-base,trec-covid,iso,0.14,0.641656662665066,0.9585730724971231,1666
electra-base,trec-covid,iso,0.15000000000000002,0.641656662665066,0.9585730724971231,1666
electra-base,trec-covid,iso,0.16,0.641656662665066,0.9585730724971231,1666
electra-base,trec-covid,iso,0.17,0.641656662665066,0.9585730724971231,1666
electra-base,trec-covid,iso,0.18000000000000002,0.6420420420420421,0.9579976985040276,1665
electra-base,trec-covid,iso,0.19,0.6420420420420421,0.9579976985040276,1665
electra-base,trec-covid,iso,0.2,0.6424278846153846,0.9574223245109321,1664
electra-base,trec-covid,iso,0.21000000000000002,0.6424278846153846,0.9574223245109321,1664
electra-base,trec-covid,iso,0.22,0.6424278846153846,0.9574223245109321,1664
electra-base,trec-covid,iso,0.23,0.6424278846153846,0.9574223245109321,1664
electra-base,trec-covid,iso,0.24000000000000002,0.6424278846153846,0.9574223245109321,1664
electra-base,trec-covid,iso,0.25,0.6424278846153846,0.9574223245109321,1664
electra-base,trec-covid,iso,0.26,0.6424278846153846,0.9574223245109321,1664
electra-base,trec-covid,iso,0.27,0.6424278846153846,0.9574223245109321,1664
electra-base,trec-covid,iso,0.28,0.6424278846153846,0.9574223245109321,1664
electra-base,trec-covid,iso,0.29000000000000004,0.6422128683102826,0.9568469505178366,1663
electra-base,trec-covid,iso,0.3,0.6425992779783394,0.956271576524741,1662
electra-base,trec-covid,iso,0.31,0.6425992779783394,0.956271576524741,1662
electra-base,trec-covid,iso,0.32,0.6601141407736208,0.9073647871116226,1577
electra-base,trec-covid,iso,0.33,0.6601141407736208,0.9073647871116226,1577
electra-base,trec-covid,iso,0.34,0.6705729166666666,0.8837744533947065,1536
electra-base,trec-covid,iso,0.35000000000000003,0.6705729166666666,0.8837744533947065,1536
electra-base,trec-covid,iso,0.36000000000000004,0.6705729166666666,0.8837744533947065,1536
electra-base,trec-covid,iso,0.37,0.6710097719869706,0.883199079401611,1535
electra-base,trec-covid,iso,0.38,0.6787878787878788,0.8544303797468354,1485
electra-base,trec-covid,iso,0.39,0.6992857142857143,0.8055235903337169,1400
electra-base,trec-covid,iso,0.4,0.6992857142857143,0.8055235903337169,1400
electra-base,trec-covid,iso,0.41000000000000003,0.6992857142857143,0.8055235903337169,1400
electra-base,trec-covid,iso,0.42000000000000004,0.6992857142857143,0.8055235903337169,1400
electra-base,trec-covid,iso,0.43,0.6992857142857143,0.8055235903337169,1400
electra-base,trec-covid,iso,0.44,0.6992857142857143,0.8055235903337169,1400
electra-base,trec-covid,iso,0.45,0.6997855611150822,0.8049482163406214,1399
electra-base,trec-covid,iso,0.46,0.6997855611150822,0.8049482163406214,1399
electra-base,trec-covid,iso,0.47000000000000003,0.6997855611150822,0.8049482163406214,1399
electra-base,trec-covid,iso,0.48000000000000004,0.6997855611150822,0.8049482163406214,1399
electra-base,trec-covid,iso,0.49,0.6997855611150822,0.8049482163406214,1399
electra-base,trec-covid,iso,0.5,0.6997855611150822,0.8049482163406214,1399
electra-base,trec-covid,iso,0.51,0.6997855611150822,0.8049482163406214,1399
electra-base,trec-covid,iso,0.52,0.6997855611150822,0.8049482163406214,1399
electra-base,trec-covid,iso,0.53,0.7442258340461934,0.6726121979286537,1169
electra-base,trec-covid,iso,0.54,0.7448630136986302,0.6720368239355581,1168
electra-base,trec-covid,iso,0.55,0.7478336221837089,0.663981588032221,1154
electra-base,trec-covid,iso,0.56,0.7478336221837089,0.663981588032221,1154
electra-base,trec-covid,iso,0.5700000000000001,0.7478336221837089,0.663981588032221,1154
electra-base,trec-covid,iso,0.5800000000000001,0.7478336221837089,0.663981588032221,1154
electra-base,trec-covid,iso,0.59,0.7478336221837089,0.663981588032221,1154
electra-base,trec-covid,iso,0.6,0.7478336221837089,0.663981588032221,1154
electra-base,trec-covid,iso,0.61,0.7465156794425087,0.6605293440736478,1148
electra-base,trec-covid,iso,0.62,0.7465156794425087,0.6605293440736478,1148
electra-base,trec-covid,iso,0.63,0.7465156794425087,0.6605293440736478,1148
electra-base,trec-covid,iso,0.64,0.7465156794425087,0.6605293440736478,1148
electra-base,trec-covid,iso,0.65,0.7760252365930599,0.547180667433832,951
electra-base,trec-covid,iso,0.66,0.7757894736842105,0.5466052934407365,950
electra-base,trec-covid,iso,0.67,0.7757894736842105,0.5466052934407365,950
electra-base,trec-covid,iso,0.68,0.791907514450867,0.39815880322209435,692
electra-base,trec-covid,iso,0.6900000000000001,0.791907514450867,0.39815880322209435,692
electra-base,trec-covid,iso,0.7000000000000001,0.8015873015873016,0.3624856156501726,630
electra-base,trec-covid,iso,0.7100000000000001,0.8012718600953895,0.3619102416570771,629
electra-base,trec-covid,iso,0.72,0.8012718600953895,0.3619102416570771,629
electra-base,trec-covid,iso,0.73,0.8532731376975169,0.25489067894131184,443
electra-base,trec-covid,iso,0.74,0.8532731376975169,0.25489067894131184,443
electra-base,trec-covid,iso,0.75,0.8529411764705882,0.25431530494821636,442
electra-base,trec-covid,iso,0.76,0.8529411764705882,0.25431530494821636,442
electra-base,trec-covid,iso,0.77,0.8529411764705882,0.25431530494821636,442
